date,z,direction,rank,half_life,breakdown,n_halted,gross_ret,net_ret,fees,impact,borrow,gross_exposure
2022-06-22,0.9017937380588191,0,0,4.15076152327127,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-23,1.1603408567001328,0,0,4.15076152327127,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-24,1.0584769085539796,0,0,4.15076152327127,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-27,0.7957345254913859,0,0,4.15076152327127,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-28,0.9871409894708018,0,0,4.15076152327127,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-29,1.949852766359896,0,0,4.15076152327127,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-30,2.0455183069789427,-1,0,4.15076152327127,False,0,0.0,-0.00040718613395718484,1498.404010144197,2573.4573294276515,0.0,0.0
2022-07-01,2.302641809129032,-1,0,4.15076152327127,False,0,-0.0031521714522301137,-0.003162551724338831,0.1150396986764543,0.00272027575582247,103.68496111274182,0.9989360067627978
2022-07-05,1.969914811900259,-1,0,4.15076152327127,False,0,0.000616644037447038,0.000606256867343412,0.1761849891583102,0.00379843026792331,103.69171761683431,0.9990041122605773
2022-07-06,2.0123840436295817,-1,0,4.15076152327127,False,0,-0.0017309887575528479,-0.001741534429930166,1.6690387312735184,0.0996890232190489,103.68799601868858,0.9989665992970501
2022-07-07,1.0643202592492462,-1,0,4.15076152327127,False,0,0.0068526544467567485,0.006842207157227447,0.8600192266572487,0.035265322473828256,103.57761074389069,0.9978539068095343
2022-07-08,0.861116554273117,-1,0,4.15076152327127,False,0,0.0013712320848043875,0.0013608342603554102,0.3338207551665494,0.01059740802902647,103.63382632657817,0.9984205706036406
